Outcome,Amount,MonthlyCost,FirstCash,CreditScore,LoanProduct,LoanType
O_Accepted,70000.0,700.0,25300.0,0,Home improvement,Limit raise
O_Accepted,10000.0,392.72,6872.24,870,Car,New credit
O_Accepted,17000.0,300.0,0.0,863,Car,Limit raise
O_Accepted,5000.0,97.4,3800.0,776,Existing loan takeover,New credit
O_Accepted,10000.0,300.07,2695.0,885,Home improvement,New credit
O_Cancelled,10000.0,200.95,10000.0,0,Remaining debt home,New credit
O_Cancelled,12000.0,226.9,12000.0,0,Car,New credit
O_Cancelled,15000.0,154.11,15000.0,0,Home improvement,New credit
O_Accepted,6500.0,198.67,6500.0,905,Not speficied,New credit
O_Accepted,42500.0,432.75,10574.35,890,Existing loan takeover,New credit
O_Cancelled,35000.0,501.1,35000.0,0,Home improvement,New credit
O_Accepted,31000.0,425.47,5847.0,916,Unknown,New credit
O_Accepted,15000.0,197.24,15000.0,868,Home improvement,New credit
O_Accepted,12000.0,249.06,12000.0,1124,Car,New credit
O_Cancelled,5000.0,200.0,0.0,0,Car,New credit
O_Cancelled,35000.0,792.17,35000.0,0,Not speficied,New credit
O_Cancelled,55500.0,995.38,0.0,0,Remaining debt home,New credit
O_Accepted,15000.0,207.21,15000.0,989,Motorcycle,New credit
O_Cancelled,36000.0,799.5,36000.0,0,Not speficied,New credit
O_Accepted,10000.0,300.07,10000.0,1042,Car,New credit
O_Cancelled,52000.0,796.97,52000.0,0,Not speficied,New credit
O_Cancelled,25000.0,254.56,25000.0,0,Home improvement,New credit
O_Accepted,30000.0,554.14,30000.0,859,Car,New credit
O_Refused,25000.0,254.56,308.0,0,Existing loan takeover,New credit
O_Accepted,15000.0,278.38,15000.0,822,Home improvement,New credit
O_Accepted,18000.0,334.05,796.0,856,Remaining debt home,New credit
O_Cancelled,15000.0,150.0,0.0,0,Car,New credit
O_Accepted,15000.0,250.0,0.0,0,Home improvement,Limit raise
O_Cancelled,21000.0,331.56,4500.0,0,Home improvement,New credit
O_Accepted,32000.0,502.42,15051.53,945,Unknown,New credit
O_Cancelled,50000.0,500.0,0.0,0,"Other, see explanation",New credit
O_Cancelled,17000.0,170.0,0.0,0,Unknown,New credit
O_Cancelled,31500.0,450.0,0.0,0,Existing loan takeover,Limit raise
O_Accepted,35000.0,400.0,4000.0,0,Extra spending limit,Limit raise
O_Accepted,15000.0,154.11,2525.81,997,Extra spending limit,New credit
O_Cancelled,19500.0,200.35,0.0,0,Remaining debt home,New credit
O_Accepted,75000.0,763.67,9977.63,812,Existing loan takeover,New credit
O_Accepted,10500.0,225.39,10500.0,1022,Car,New credit
O_Cancelled,62500.0,625.0,0.0,0,Existing loan takeover,Limit raise
O_Accepted,57000.0,425.09,2882.56,881,Remaining debt home,New credit
O_Cancelled,40000.0,407.29,40000.0,0,"Other, see explanation",New credit
O_Refused,10000.0,250.0,0.0,0,Car,New credit
O_Accepted,5000.0,400.0,4715.0,940,"Other, see explanation",New credit
O_Accepted,8000.0,100.0,1000.0,0,Existing loan takeover,Limit raise
O_Accepted,53000.0,539.66,40017.0,986,"Other, see explanation",New credit
O_Cancelled,53000.0,530.0,0.0,0,"Other, see explanation",New credit
O_Accepted,10000.0,250.0,0.0,0,Existing loan takeover,Limit raise
O_Accepted,25000.0,329.66,3327.0,925,Existing loan takeover,New credit
O_Cancelled,30000.0,305.47,30000.0,0,Home improvement,New credit
O_Accepted,8500.0,165.57,8500.0,853,Car,New credit
O_Refused,7500.0,177.22,7500.0,0,Car,New credit
O_Accepted,12500.0,133.07,1190.0,921,Existing loan takeover,New credit
O_Accepted,8000.0,1023.82,8000.0,1049,Car,New credit
O_Accepted,6000.0,100.0,1000.0,0,Existing loan takeover,Limit raise
O_Cancelled,30000.0,300.0,0.0,0,Home improvement,New credit
O_Cancelled,30000.0,305.47,30000.0,0,Home improvement,New credit
O_Accepted,8900.0,294.5,8900.0,670,"Other, see explanation",New credit
O_Accepted,50000.0,999.21,50000.0,814,Existing loan takeover,New credit
O_Accepted,10000.0,344.89,8232.0,979,"Other, see explanation",New credit
O_Cancelled,8100.0,346.63,6332.0,0,"Other, see explanation",New credit
O_Accepted,15000.0,154.11,15000.0,886,Unknown,New credit
O_Accepted,10000.0,300.07,3960.94,929,Home improvement,New credit
O_Cancelled,25000.0,254.56,0.0,0,Existing loan takeover,New credit
O_Accepted,25000.0,250.0,0.0,917,Home improvement,New credit
O_Cancelled,15000.0,155.0,0.0,0,Unknown,Limit raise
O_Cancelled,10400.0,312.07,10400.0,0,Car,New credit
O_Refused,9000.0,205.19,9000.0,0,Car,New credit
O_Accepted,15500.0,176.11,2406.0,987,Tax payments,New credit
O_Accepted,18300.0,275.0,1000.0,794,Home improvement,Limit raise
O_Cancelled,7500.0,177.22,0.0,0,Existing loan takeover,New credit
O_Accepted,75000.0,750.0,0.0,0,Home improvement,Limit raise
O_Cancelled,75000.0,763.67,60270.0,0,Unknown,New credit
O_Cancelled,10000.0,106.46,10000.0,0,Car,New credit
O_Accepted,26500.0,489.49,26500.0,921,Car,New credit
O_Cancelled,5000.0,100.0,0.0,0,"Other, see explanation",New credit
O_Accepted,5000.0,97.4,5000.0,761,Extra spending limit,New credit
O_Cancelled,35000.0,356.38,35000.0,0,Existing loan takeover,New credit
O_Accepted,37500.0,381.83,37500.0,981,Existing loan takeover,New credit
O_Accepted,30000.0,305.47,30000.0,929,Car,New credit
O_Accepted,15000.0,150.0,0.0,720,Home improvement,New credit
O_Refused,5000.0,199.14,5000.0,0,Car,New credit
O_Accepted,15000.0,203.08,15000.0,894,Car,New credit
O_Refused,5000.0,200.0,0.0,0,Car,New credit
O_Accepted,6500.0,65.0,0.0,943,Existing loan takeover,New credit
O_Cancelled,10000.0,120.0,0.0,0,"Other, see explanation",Limit raise
O_Cancelled,5000.0,152.82,5000.0,0,Car,New credit
O_Accepted,25000.0,254.56,25000.0,1064,Home improvement,New credit
O_Cancelled,11000.0,120.0,0.0,0,"Other, see explanation",Limit raise
O_Accepted,34000.0,340.0,0.0,0,Home improvement,Limit raise
O_Refused,20000.0,205.49,0.0,0,Not speficied,New credit
O_Cancelled,20300.0,208.57,50.0,0,Existing loan takeover,New credit
O_Cancelled,5000.0,120.0,0.0,0,Home improvement,New credit
O_Accepted,45000.0,800.0,0.0,0,Car,Limit raise
O_Cancelled,5000.0,469.02,5000.0,0,Home improvement,New credit
O_Cancelled,5000.0,97.4,4100.0,0,Car,New credit
O_Accepted,5000.0,500.0,0.0,860,Home improvement,New credit
O_Cancelled,15000.0,199.14,15000.0,0,"Other, see explanation",New credit
O_Cancelled,5000.0,100.0,0.0,0,Car,New credit
O_Cancelled,5900.0,114.93,5000.0,0,Car,New credit
O_Cancelled,30000.0,300.0,0.0,0,Home improvement,New credit
O_Refused,10000.0,230.66,10000.0,0,Car,New credit
O_Cancelled,10000.0,230.0,0.0,0,Car,New credit
O_Cancelled,5000.0,118.15,5000.0,0,Car,New credit
O_Accepted,20000.0,205.49,46.0,849,Existing loan takeover,New credit
O_Cancelled,50000.0,982.99,50000.0,0,"Other, see explanation",New credit
O_Cancelled,7500.0,150.38,7500.0,0,Car,New credit
O_Cancelled,10000.0,150.0,0.0,0,Car,New credit
O_Cancelled,10000.0,147.62,10000.0,0,Car,New credit
O_Cancelled,10000.0,300.0,0.0,0,Not speficied,New credit
O_Accepted,10000.0,249.58,3436.0,716,Unknown,New credit
O_Refused,25000.0,254.56,5200.0,0,Not speficied,New credit
O_Accepted,10000.0,150.0,0.0,1036,Home improvement,New credit
O_Accepted,9000.0,100.0,0.0,0,Car,Limit raise
O_Accepted,12000.0,127.75,0.0,1001,Remaining debt home,New credit
O_Refused,7000.0,150.0,0.0,0,Car,New credit
O_Cancelled,5600.0,200.0,0.0,0,Car,New credit
O_Refused,7000.0,151.69,7000.0,0,Car,New credit
O_Refused,16000.0,197.37,1500.0,0,Existing loan takeover,New credit
O_Accepted,10000.0,106.46,10000.0,748,"Other, see explanation",New credit
O_Cancelled,10000.0,135.0,0.0,0,"Other, see explanation",New credit
O_Cancelled,15000.0,225.0,0.0,0,Home improvement,Limit raise
O_Accepted,5000.0,220.0,0.0,949,Existing loan takeover,New credit
O_Cancelled,9600.0,187.0,9600.0,0,Car,New credit
O_Cancelled,10000.0,300.07,10000.0,0,Car,New credit
O_Accepted,15000.0,154.11,15000.0,921,Home improvement,New credit
O_Accepted,20000.0,205.49,0.0,764,Existing loan takeover,New credit
O_Accepted,5500.0,115.0,0.0,942,Home improvement,New credit
O_Cancelled,10000.0,300.07,10000.0,0,Car,New credit
O_Cancelled,7000.0,311.24,7000.0,0,Home improvement,New credit
O_Accepted,60000.0,610.93,55980.23,983,"Other, see explanation",New credit
O_Cancelled,17000.0,315.49,9667.0,0,Not speficied,New credit
O_Accepted,5000.0,50.0,2200.0,910,Car,New credit
O_Accepted,17500.0,300.0,1100.0,829,Existing loan takeover,New credit
O_Accepted,6000.0,123.98,6000.0,1020,Home improvement,New credit
O_Accepted,17000.0,302.03,17000.0,898,Car,New credit
O_Accepted,36000.0,268.48,36000.0,844,Remaining debt home,New credit
O_Cancelled,17000.0,302.0,0.0,0,Car,New credit
O_Accepted,10000.0,189.08,10000.0,878,Car,New credit
O_Cancelled,15000.0,528.34,15000.0,0,Car,New credit
O_Cancelled,17500.0,252.1,17500.0,0,Remaining debt home,New credit
O_Cancelled,12500.0,225.0,0.0,0,Extra spending limit,New credit
O_Cancelled,15000.0,225.0,0.0,0,Extra spending limit,New credit
O_Refused,45800.0,458.0,0.0,0,Existing loan takeover,New credit
O_Accepted,12500.0,236.35,12500.0,1030,Car,New credit
O_Refused,16000.0,296.93,16000.0,0,Car,New credit
O_Accepted,20000.0,300.0,0.0,1025,Home improvement,New credit
O_Accepted,20000.0,336.43,9500.0,850,Existing loan takeover,New credit
O_Cancelled,5000.0,152.82,5000.0,0,Business goal,New credit
O_Refused,17800.0,182.88,17800.0,0,Car,New credit
O_Cancelled,32000.0,325.83,0.0,0,Existing loan takeover,New credit
O_Accepted,15500.0,214.11,15500.0,903,Car,New credit
O_Accepted,15000.0,223.36,12702.99,959,Car,New credit
O_Cancelled,24500.0,251.72,21425.31,0,Home improvement,New credit
O_Cancelled,55000.0,560.02,2500.0,0,Car,New credit
O_Cancelled,6900.0,210.89,6900.0,0,Car,New credit
O_Refused,10000.0,197.83,6900.0,0,Existing loan takeover,New credit
O_Accepted,5000.0,125.0,4000.0,951,Car,New credit
O_Accepted,6000.0,147.2,6000.0,899,Car,New credit
O_Cancelled,10000.0,191.9,5300.0,0,Existing loan takeover,New credit
O_Cancelled,10000.0,149.19,10000.0,0,Car,New credit
O_Cancelled,25000.0,250.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,10000.0,189.08,10000.0,0,Car,New credit
O_Accepted,15000.0,150.0,11000.0,794,Home improvement,New credit
O_Accepted,10000.0,230.66,10000.0,911,Not speficied,New credit
O_Refused,17000.0,315.49,15000.0,0,Home improvement,New credit
O_Cancelled,7500.0,146.09,7500.0,0,Car,New credit
O_Accepted,5000.0,113.99,5000.0,1010,Car,New credit
O_Cancelled,10000.0,856.44,10000.0,0,Car,New credit
O_Cancelled,8000.0,250.0,0.0,0,Car,New credit
O_Accepted,8000.0,250.86,8000.0,772,Car,New credit
O_Accepted,18500.0,343.33,11167.0,763,Not speficied,New credit
O_Accepted,30000.0,495.45,0.0,830,Not speficied,New credit
O_Accepted,34000.0,497.63,975.0,783,Existing loan takeover,New credit
O_Cancelled,10000.0,230.66,10000.0,0,Car,New credit
O_Accepted,30000.0,350.0,10000.0,991,Home improvement,New credit
O_Accepted,55000.0,550.0,0.0,0,Home improvement,Limit raise
O_Accepted,7000.0,78.82,7000.0,894,Car,New credit
O_Cancelled,10000.0,173.98,10000.0,0,Remaining debt home,New credit
O_Cancelled,25000.0,461.78,25000.0,0,Car,New credit
O_Accepted,12500.0,200.0,0.0,846,Existing loan takeover,New credit
O_Refused,20000.0,200.0,0.0,0,"Other, see explanation",Limit raise
O_Accepted,15000.0,199.14,15000.0,777,Home improvement,New credit
O_Cancelled,15000.0,200.0,0.0,0,Home improvement,New credit
O_Cancelled,22000.0,251.92,0.0,0,Existing loan takeover,New credit
O_Cancelled,42000.0,950.6,42000.0,0,Home improvement,New credit
O_Refused,14000.0,225.99,14000.0,0,Car,New credit
O_Accepted,10000.0,200.0,0.0,0,Home improvement,Limit raise
O_Accepted,5000.0,97.4,5000.0,901,Home improvement,New credit
O_Accepted,18000.0,298.85,806.65,672,Existing loan takeover,New credit
O_Refused,25000.0,250.0,4318.0,0,Existing loan takeover,New credit
O_Accepted,45500.0,710.0,1000.0,0,Extra spending limit,Limit raise
O_Cancelled,8000.0,250.86,8000.0,0,Car,New credit
O_Cancelled,15000.0,278.38,13500.0,0,Car,New credit
O_Accepted,40000.0,407.29,12039.0,820,Existing loan takeover,New credit
O_Accepted,20000.0,200.0,3250.0,875,Unknown,Limit raise
O_Refused,20000.0,200.0,0.0,0,Not speficied,New credit
O_Accepted,5000.0,100.0,1000.0,914,Existing loan takeover,New credit
O_Cancelled,5000.0,100.0,0.0,0,Existing loan takeover,New credit
O_Accepted,38000.0,380.0,0.0,0,Extra spending limit,Limit raise
O_Accepted,25000.0,186.44,25000.0,952,Remaining debt home,New credit
O_Refused,9000.0,175.31,7500.0,0,Car,New credit
O_Accepted,8000.0,200.0,0.0,779,Car,New credit
O_Accepted,25000.0,250.0,10000.0,878,Home improvement,New credit
O_Cancelled,40500.0,500.0,0.0,0,Unknown,Limit raise
O_Cancelled,10000.0,406.98,10000.0,0,Home improvement,New credit
O_Accepted,11200.0,112.0,2700.0,0,Home improvement,Limit raise
O_Accepted,27000.0,274.92,3538.57,846,Car,New credit
O_Cancelled,15000.0,154.11,15000.0,0,Home improvement,New credit
O_Accepted,35000.0,549.52,87.73,926,Not speficied,New credit
O_Cancelled,15000.0,300.0,0.0,0,Existing loan takeover,New credit
O_Accepted,10000.0,300.07,10000.0,899,Home improvement,New credit
O_Accepted,41500.0,500.0,6000.0,0,Unknown,Limit raise
O_Refused,12000.0,360.08,12000.0,0,Car,New credit
O_Refused,12000.0,276.79,12000.0,0,Car,New credit
O_Refused,37900.0,400.0,10200.0,0,Existing loan takeover,New credit
O_Accepted,7500.0,125.41,4236.0,880,Car,New credit
O_Accepted,7500.0,241.49,7500.0,748,Home improvement,New credit
O_Cancelled,40000.0,1002.2,7615.0,0,Existing loan takeover,New credit
O_Accepted,60000.0,1004.03,27615.0,1029,Existing loan takeover,New credit
O_Accepted,16000.0,296.93,16000.0,1040,Existing loan takeover,New credit
O_Refused,27000.0,299.65,27000.0,0,Car,New credit
O_Refused,10000.0,578.17,10000.0,0,Business goal,New credit
O_Accepted,5000.0,97.4,5000.0,1055,Not speficied,New credit
O_Accepted,16400.0,164.0,0.0,929,Unknown,New credit
O_Accepted,5100.0,99.34,112.0,961,Existing loan takeover,New credit
O_Cancelled,10000.0,189.08,10000.0,0,Car,New credit
O_Cancelled,10000.0,207.55,10000.0,0,Home improvement,New credit
O_Accepted,29800.0,298.0,1250.0,0,Home improvement,Limit raise
O_Cancelled,12500.0,236.0,0.0,0,Car,New credit
O_Accepted,26000.0,264.74,26000.0,833,Home improvement,New credit
O_Accepted,12500.0,255.24,12500.0,947,Car,New credit
O_Cancelled,15000.0,255.7,15000.0,0,Car,New credit
O_Cancelled,15000.0,444.96,15000.0,0,Car,New credit
O_Cancelled,8500.0,150.0,8500.0,0,Car,New credit
O_Cancelled,8500.0,150.87,8500.0,0,Car,New credit
O_Cancelled,20000.0,250.0,0.0,0,Car,Limit raise
O_Accepted,55000.0,560.0,2500.0,0,Unknown,Limit raise
O_Accepted,31000.0,315.0,2000.0,0,Home improvement,Limit raise
O_Accepted,10000.0,300.0,10000.0,988,Car,New credit
O_Accepted,5000.0,97.4,5000.0,1071,Car,New credit
O_Accepted,5000.0,149.07,3254.0,947,Car,New credit
O_Cancelled,20000.0,323.68,20000.0,0,"Other, see explanation",New credit
O_Cancelled,28000.0,208.82,0.0,0,Remaining debt home,New credit
O_Cancelled,10000.0,150.0,0.0,0,Car,Limit raise
O_Refused,6500.0,227.79,6000.0,0,Home improvement,New credit
O_Accepted,25000.0,250.0,0.0,0,Car,Limit raise
O_Accepted,5000.0,100.0,5000.0,930,Unknown,New credit
O_Accepted,5000.0,100.0,0.0,1051,Not speficied,New credit
O_Cancelled,75000.0,1697.5,75000.0,0,Home improvement,New credit
O_Accepted,17000.0,175.0,1000.0,0,Unknown,Limit raise
O_Accepted,38000.0,701.91,0.0,847,Remaining debt home,New credit
O_Cancelled,13000.0,261.23,13000.0,0,Remaining debt home,New credit
O_Cancelled,15000.0,259.19,15000.0,0,Remaining debt home,New credit
O_Accepted,20000.0,315.77,14752.83,1020,Unknown,New credit
O_Accepted,18000.0,180.0,3000.0,0,Home improvement,Limit raise
O_Cancelled,5000.0,149.07,5000.0,0,Not speficied,New credit
O_Accepted,5000.0,431.05,5000.0,793,Home improvement,New credit
O_Cancelled,20000.0,401.42,9500.0,0,Existing loan takeover,New credit
O_Cancelled,5000.0,56.3,5000.0,0,"Other, see explanation",New credit
O_Cancelled,10000.0,300.07,10000.0,0,"Other, see explanation",New credit
O_Cancelled,10000.0,189.08,10000.0,0,"Other, see explanation",New credit
O_Cancelled,11000.0,110.0,0.0,0,Home improvement,New credit
O_Accepted,11000.0,117.1,11000.0,1030,Home improvement,New credit
O_Cancelled,20000.0,371.17,20000.0,0,Car,New credit
O_Accepted,5000.0,100.0,1000.0,1082,Car,New credit
O_Accepted,15000.0,249.04,7475.83,794,Not speficied,New credit
O_Refused,15000.0,301.06,15000.0,0,Unknown,New credit
O_Cancelled,10000.0,300.07,10000.0,0,Car,New credit
O_Accepted,30000.0,300.0,0.0,864,Home improvement,New credit
O_Cancelled,11500.0,345.08,11500.0,0,Car,New credit
O_Cancelled,55000.0,1099.13,20000.0,0,Existing loan takeover,New credit
O_Accepted,17500.0,175.0,12000.0,0,Unknown,Limit raise
O_Cancelled,8500.0,165.57,8500.0,0,Car,New credit
O_Refused,35000.0,356.38,4100.0,0,Existing loan takeover,New credit
O_Cancelled,5000.0,118.15,5000.0,0,Boat,New credit
O_Accepted,30000.0,300.0,0.0,913,Unknown,New credit
O_Cancelled,5000.0,199.14,5000.0,0,Motorcycle,New credit
O_Accepted,10000.0,250.0,5000.0,1065,Home improvement,New credit
O_Cancelled,10000.0,249.58,10000.0,0,Home improvement,New credit
O_Cancelled,20000.0,394.93,0.0,0,Existing loan takeover,New credit
O_Accepted,13000.0,138.39,13000.0,947,Car,New credit
O_Accepted,25000.0,400.0,0.0,849,Existing loan takeover,New credit
O_Accepted,20000.0,200.0,0.0,945,Caravan / Camper,Limit raise
O_Accepted,8300.0,199.79,6691.0,1070,Unknown,New credit
O_Cancelled,12500.0,596.25,1958.0,0,Not speficied,New credit
O_Accepted,24700.0,253.77,2776.0,874,"Other, see explanation",New credit
O_Cancelled,11000.0,175.48,9250.0,0,Home improvement,New credit
O_Cancelled,10000.0,110.0,0.0,0,"Other, see explanation",Limit raise
O_Cancelled,25000.0,254.56,1700.0,0,"Other, see explanation",New credit
O_Accepted,25000.0,250.0,0.0,930,"Other, see explanation",New credit
O_Accepted,13000.0,196.04,8552.94,747,Existing loan takeover,New credit
O_Cancelled,7500.0,99.71,7500.0,0,Car,New credit
O_Accepted,11000.0,207.99,11000.0,937,Home improvement,New credit
O_Cancelled,40000.0,400.0,0.0,0,Existing loan takeover,New credit
O_Refused,50000.0,923.56,50000.0,0,Home improvement,New credit
O_Refused,15000.0,154.11,15000.0,0,Unknown,New credit
O_Refused,15000.0,278.38,15000.0,0,Unknown,New credit
O_Accepted,46500.0,473.47,3513.0,877,Existing loan takeover,New credit
O_Accepted,10000.0,197.83,10000.0,784,Car,New credit
O_Accepted,49500.0,914.33,0.0,796,Unknown,New credit
O_Accepted,5500.0,168.1,5500.0,694,"Other, see explanation",New credit
O_Cancelled,12000.0,193.71,12000.0,0,Car,New credit
O_Accepted,5000.0,50.0,5000.0,1037,"Other, see explanation",New credit
O_Accepted,25000.0,400.0,24000.0,1073,Not speficied,New credit
O_Accepted,13000.0,150.23,13000.0,1016,Car,New credit
O_Accepted,15000.0,150.0,0.0,1013,Extra spending limit,New credit
O_Accepted,10000.0,189.08,10000.0,956,Car,New credit
O_Accepted,35000.0,356.38,35000.0,996,Not speficied,New credit
O_Cancelled,9500.0,250.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,32000.0,325.83,1461.0,0,Unknown,New credit
O_Cancelled,28000.0,376.58,28000.0,0,Car,New credit
O_Cancelled,60500.0,616.03,5000.0,0,Home improvement,New credit
O_Accepted,11000.0,200.0,0.0,882,Home improvement,New credit
O_Cancelled,31500.0,315.0,0.0,0,Car,Limit raise
O_Accepted,10000.0,249.58,10000.0,926,Car,New credit
O_Cancelled,20000.0,454.39,20000.0,0,Not speficied,New credit
O_Cancelled,10000.0,100.0,0.0,0,Home improvement,New credit
O_Accepted,27000.0,500.0,0.0,811,"Other, see explanation",New credit
O_Cancelled,18500.0,250.0,0.0,0,Car,Limit raise
O_Cancelled,19500.0,361.89,19500.0,0,"Other, see explanation",New credit
O_Accepted,25000.0,300.0,0.0,0,Tax payments,Limit raise
O_Accepted,31000.0,448.71,26.0,911,Existing loan takeover,New credit
O_Accepted,32500.0,325.0,0.0,0,Existing loan takeover,Limit raise
O_Accepted,46000.0,696.76,13811.0,949,Car,New credit
O_Refused,10000.0,106.46,5141.0,0,Home improvement,New credit
O_Accepted,5000.0,199.14,5000.0,982,Extra spending limit,New credit
O_Cancelled,15500.0,200.0,0.0,0,Home improvement,Limit raise
O_Cancelled,5000.0,222.31,5000.0,0,Caravan / Camper,New credit
O_Cancelled,9000.0,140.0,0.0,0,Existing loan takeover,New credit
